success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,rt,response,task,correct_response,correct,pred_class,pred_concept,question_order
,,,,,html-button-response,3,187881,0.0-3.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,129750,0,,,,,,
,,,,,html-keyboard-response,4,189637,0.0-4.0-0.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,5,212343,0.0-4.0-1.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,22684,4,response_1,Bombus lucorum,TRUE,,,
,,,,,html-keyboard-response,6,212845,0.0-4.0-0.1,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,7,253457,0.0-4.0-1.1,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,40593,4,response_1,Bombus lucorum,TRUE,,,
,,,,,html-keyboard-response,8,253709,0.0-4.0-0.2,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,9,277336,0.0-4.0-1.2,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,23607,2,response_1,Andrena fulva,TRUE,,,
,,,,,html-keyboard-response,10,278087,0.0-4.0-0.3,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,11,285496,0.0-4.0-1.3,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,7390,2,response_1,Andrena fulva,TRUE,,,
,,,,,html-keyboard-response,12,285998,0.0-4.0-0.4,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,13,295214,0.0-4.0-1.4,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,9200,1,response_1,Andrena flavipes,TRUE,,,
,,,,,html-keyboard-response,14,295717,0.0-4.0-0.5,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,15,307227,0.0-4.0-1.5,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,11490,3,response_1,Bombus hortorum,TRUE,,,
,,,,,html-button-response,16,327662,0.0-5.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,20433,0,,,,,,
,,,,,html-keyboard-response,17,328164,0.0-6.0-0.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,18,347894,0.0-6.0-1.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,19713,4,response_pred,Bombus lucorum,TRUE,Bombus hortorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,19,348147,0.0-6.0-0.1,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,20,366084,0.0-6.0-1.1,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,17909,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes,it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,21,366587,0.0-6.0-0.2,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,22,380811,0.0-6.0-1.2,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,14203,3,response_pred,Bombus hortorum,TRUE,Bombus pratorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,23,381564,0.0-6.0-0.3,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,24,675686,0.0-6.0-1.3,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,244657,0,response_pred,Andrena bicolor,TRUE,Andrena bicolor,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,25,675939,0.0-6.0-0.4,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,26,681299,0.0-6.0-1.4,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,5345,2,response_pred,Andrena fulva,TRUE,Andrena fulva,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,27,682052,0.0-6.0-0.5,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,28,690210,0.0-6.0-1.5,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,8146,5,response_pred,Bombus pratorum,TRUE,Bombus lucorum,it has fuzzy yellow and black stripes,
,,,,,html-button-response,29,694605,0.0-7.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,4393,0,,,,,,
,,,,,html-keyboard-response,30,695108,0.0-8.0-0.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,31,700685,0.0-8.0-1.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,5564,5,response_2,Bombus pratorum,TRUE,,,
,,,,,html-keyboard-response,32,701437,0.0-8.0-0.1,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,33,710757,0.0-8.0-1.1,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,9308,3,response_2,Bombus hortorum,TRUE,,,
,,,,,html-keyboard-response,34,711010,0.0-8.0-0.2,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,35,720904,0.0-8.0-1.2,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,9877,0,response_2,Andrena flavipes,FALSE,,,
,,,,,html-keyboard-response,36,721657,0.0-8.0-0.3,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,37,727538,0.0-8.0-1.3,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,5866,4,response_2,Bombus pratorum,FALSE,,,
,,,,,html-keyboard-response,38,728041,0.0-8.0-0.4,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,39,736327,0.0-8.0-1.4,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,8274,1,response_2,Andrena bicolor,FALSE,,,
,,,,,html-keyboard-response,40,736829,0.0-8.0-0.5,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,41,742865,0.0-8.0-1.5,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,6021,0,response_2,Andrena bicolor,TRUE,,,
,,,,,html-button-response,42,747576,0.0-9.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,4709,0,,,,,,
,,,,,survey-multi-choice,43,796321,0.0-10.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,48741,"{""support_exp"":""strongly agree"",""causal_exp"":""somewhat agree"",""know_exp"":""strongly agree"",""understand_exp"":""somewhat disagree""}",,,,,,"[0,1,2,3]"
,,,,,html-button-response,44,799380,0.0-11.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,3053,0,,,,,,
TRUE,FALSE,[],[],[],preload,0,1667,0.0-0.0,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,,,,,,,,
,,,,,html-button-response,1,8664,0.0-1.0,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,6996,0,,,,,,
,,,,,html-button-response,2,3377947,0.0-2.0,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,3369280,0,,,,,,
,,,,,html-button-response,3,3454859,0.0-3.0,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,76906,0,,,,,,
,,,,,html-keyboard-response,4,3456613,0.0-4.0-0.0,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,5,3472298,0.0-4.0-1.0,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,15680,3,response_1,Bombus hortorum,TRUE,,,
,,,,,html-keyboard-response,6,3472551,0.0-4.0-0.1,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,7,3483185,0.0-4.0-1.1,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,10630,0,response_1,Andrena bicolor,TRUE,,,
,,,,,html-keyboard-response,8,3483436,0.0-4.0-0.2,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,9,3513631,0.0-4.0-1.2,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,30189,5,response_1,Bombus lucorum,FALSE,,,
,,,,,html-keyboard-response,10,3513884,0.0-4.0-0.3,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,11,3519455,0.0-4.0-1.3,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,5559,4,response_1,Bombus lucorum,TRUE,,,
,,,,,html-keyboard-response,12,3519706,0.0-4.0-0.4,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,13,3530966,0.0-4.0-1.4,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,11248,2,response_1,Andrena fulva,TRUE,,,
,,,,,html-keyboard-response,14,3531468,0.0-4.0-0.5,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,15,3537465,0.0-4.0-1.5,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,5993,4,response_1,Bombus pratorum,FALSE,,,
,,,,,html-button-response,16,3546422,0.0-5.0,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,8953,0,,,,,,
,,,,,html-keyboard-response,17,3547174,0.0-6.0-0.0,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,18,3560203,0.0-6.0-1.0,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,13012,4,response_pred,Bombus hortorum,FALSE,Bombus pratorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,19,3560454,0.0-6.0-0.1,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,20,3636578,0.0-6.0-1.1,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,76121,5,response_pred,Bombus pratorum,TRUE,Bombus lucorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,21,3636829,0.0-6.0-0.2,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,22,3659203,0.0-6.0-1.2,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,22370,4,response_pred,Bombus lucorum,TRUE,Bombus hortorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,23,3659455,0.0-6.0-0.3,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,24,3668906,0.0-6.0-1.3,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,9429,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes,it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,25,3669408,0.0-6.0-0.4,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,26,3678012,0.0-6.0-1.4,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,8598,2,response_pred,Andrena fulva,TRUE,Andrena fulva,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,27,3678514,0.0-6.0-0.5,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,28,3693158,0.0-6.0-1.5,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,14636,0,response_pred,Andrena bicolor,TRUE,Andrena bicolor,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-button-response,29,3696892,0.0-7.0,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,3732,0,,,,,,
,,,,,html-keyboard-response,30,3697394,0.0-8.0-0.0,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,31,3728055,0.0-8.0-1.0,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,30649,4,response_2,Bombus hortorum,FALSE,,,
,,,,,html-keyboard-response,32,3728807,0.0-8.0-0.1,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,33,3737390,0.0-8.0-1.1,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,8570,2,response_2,Andrena fulva,TRUE,,,
,,,,,html-keyboard-response,34,3738142,0.0-8.0-0.2,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,35,3741907,0.0-8.0-1.2,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,3758,1,response_2,Andrena flavipes,TRUE,,,
,,,,,html-keyboard-response,36,3742409,0.0-8.0-0.3,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
,,,,,image-button-response,37,3746388,0.0-8.0-1.3,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,3976,5,response_2,Bombus pratorum,TRUE,,,
,,,,,html-keyboard-response,38,3746640,0.0-8.0-0.4,79,1,2023-03-16 12:48:16,27d22b55943edf8b2830e96048e50989,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Linux,,null,null,fixation,,,,,
